timestamp,round,client_id,payload_keys,payload_size_bytes,payload_size_kb,privacy_risk,risky_key,payload_hash
2026-05-08 17:58:06,3,8,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,cbce32a7766b5dc30999231a111d5c97
2026-05-08 17:58:06,3,16,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,6a95678fa541643a53edc3c4ac635732
2026-05-08 17:58:06,3,7,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,17d9329fe737fc0cee72f1ca53597df5
2026-05-08 17:58:06,3,1,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,0d2c15fabdbc5b5d3fca8d5c3949bfdc
2026-05-08 17:58:06,3,14,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,a6e6d79374fa30dab3da73a00dea6a77
2026-05-08 17:58:06,3,15,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,36afd45b835c14935db72c5696dcce98
2026-05-08 17:58:06,3,3,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,675fb11fd4954a6fba09acb3091fc820
2026-05-08 17:58:06,3,26,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,c4cef380f14c8c6b0d7c9d246a1f04ca
2026-05-08 17:58:06,3,30,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,b77e8cec034ace86ea7f6e9086d41b2b
2026-05-08 17:58:06,3,25,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e8e0bc54b9847b175836bffb5ed47167
2026-05-08 17:58:09,4,16,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,9c6bf0739f3d8171ca18b8be6ecc48e5
2026-05-08 17:58:09,4,29,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,7329bcf9eff25a56db7166fa60048cf1
2026-05-08 17:58:09,4,19,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,7f8292163da5b756c74584a931ed24eb
2026-05-08 17:58:09,4,11,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,7ec955ccdff98066d6ea5e16bfdbd2c0
2026-05-08 17:58:09,4,5,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,1ae77ba9771f9eec443bf9c866599a2e
2026-05-08 17:58:09,4,3,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,15579e53cf309dfeda5e4a2a6a2c48e4
2026-05-08 17:58:09,4,17,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,2ab24b9fa84b3f9fcf8c8d891e239075
2026-05-08 17:58:09,4,6,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,24dfee30654ed72e8eb3591c8d7e0add
2026-05-08 17:58:09,4,21,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,1b3a43545cdcf9a45677ec1795a4d1f5
2026-05-08 17:58:09,4,7,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,616b855ed8b0697447034b75e1401fc7
2026-05-08 17:58:09,4,25,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,2cd5dce2ace82adb878340a9a1462659
2026-05-08 17:58:09,4,22,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,4318ca91f034826217887d5e460a06da
2026-05-08 17:58:09,4,23,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,209948dafc6c9db3a1d673f3825fb199
2026-05-08 17:58:09,4,27,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,32181c4bca0c2ca41bdc3e82ce939519
2026-05-08 17:58:09,4,26,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,745da56b1b008ea8a540298512eac922
2026-05-08 17:58:09,4,30,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,fe6dd5116b9355d2990671a978e41afd
2026-05-08 17:58:09,4,14,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,63b6f93b8d5cda003ae3b05eee6c80e5
2026-05-08 17:58:11,5,8,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,86f98e186bd9938c845611e6095a56fd
2026-05-08 17:58:11,5,19,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,8d0991a0275b9573c97d5a6016f42ba4
2026-05-08 17:58:11,5,29,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,ce5f16a0965b35841947a9d76b51b9ab
2026-05-08 17:58:11,5,11,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,8d6a9f8514ac82f4510a94424e073c05
2026-05-08 17:58:11,5,15,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,ab85473f60dab92fa9b0c4c4948cb060
2026-05-08 17:58:11,5,5,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,70dcc22c6264148044154fdf851c8f5d
2026-05-08 17:58:11,5,16,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e9691483e3bf808b52d6594ac73c9155
2026-05-08 17:58:11,5,17,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,2009d323473abdf5dbdcc16ad3dda4a9
2026-05-08 17:58:11,5,25,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,5887ee3e1a784dc20fbe94b19ba67af9
2026-05-08 17:58:11,5,26,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,942d9abeac98cf84496a81989bf06ae5
2026-05-08 17:58:11,5,6,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,cbffe68d78db16503339011320b3bb3c
2026-05-08 17:58:11,5,21,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e7067da5949fc72ebbbce8c527c56fd2
2026-05-08 17:58:11,5,14,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,a97cf9f7c4038ed2a16fe479318fe47f
2026-05-08 17:58:11,5,27,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,d088b0bd82a7169f028429c1b7cb0c8d
2026-05-08 17:58:11,5,23,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,76d722a3d141625da4846ee2f84a4dec
2026-05-08 17:58:11,5,30,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,59d1479444a63a75cf7656d1f1c8088e
2026-05-08 17:58:11,5,7,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,f63e1a8015633d288b36b1ebf61210af
2026-05-08 17:58:14,6,14,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,9743e381b5f052e2ffef206f537ef4bd
2026-05-08 17:58:14,6,17,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,00c4bcc67bfb82421d86df91c03b440f
2026-05-08 17:58:14,6,3,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,d64208ef37c5498570dfa6a4f3b268d1
2026-05-08 17:58:14,6,30,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,fe9d0745960bcc4d3f1d93fd84f673f5
2026-05-08 17:58:14,6,28,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,cc1298c808d1fc3267f5b00b3f00abe4
2026-05-08 17:58:14,6,29,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e0d38166f0bd71d02dd4dc515d1cdb59
2026-05-08 17:58:14,6,11,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,e6762ec4e35942e62ccd11a37df4b4e9
2026-05-08 17:58:14,6,7,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,aa9358e1a0af15fafbdc7150ffaec712
2026-05-08 17:58:14,6,26,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,ac367b598333557c004070d1ba240cc9
2026-05-08 17:58:14,6,6,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,31302fcf0a27da77141c8d48951df4ee
2026-05-08 17:58:14,6,16,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,d883060bb4421df094b63f76a9a225a6
2026-05-08 17:58:14,6,8,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,aad8024b2d3155583d75ae8f9811a67f
2026-05-08 17:58:14,6,19,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,d9a3f0d14770fc1f855c071e1abb0960
2026-05-08 17:58:14,6,27,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,548bf1f1324816b283a6f3296d8a49d3
2026-05-08 17:58:14,6,15,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,3d41943d617fa5959a58bcd1792952cf
2026-05-08 17:58:14,6,25,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,a77a1228417b2a4504e3f3bc484ee016
2026-05-08 17:58:14,6,23,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,7eda21586014b958b6d56a0deb6f0da8
2026-05-08 17:58:16,7,7,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,d6a2db6039740c3fc9b3cc32fc6039cd
2026-05-08 17:58:16,7,15,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,45671ca2d41b8f546ab64da5e0377d16
2026-05-08 17:58:16,7,30,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,d9d91e2d0abf2977a76d6e19c17477b4
2026-05-08 17:58:16,7,14,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e22839ad04d0fb054147946f2a9384fc
2026-05-08 17:58:16,7,29,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,52f197e3d651fb77eb3f79cebd1f39e2
2026-05-08 17:58:16,7,22,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,3c5051f927cb15f958c4144dd2e6b390
2026-05-08 17:58:16,7,23,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,77c25eecf72f96f384bcaf3d87e2282e
2026-05-08 17:58:16,7,16,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,1059e5ef82e623211ba9d01f6b7225ec
2026-05-08 17:58:16,7,11,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,cf36aa0a78c0b47a1745bd406ef2fc4d
2026-05-08 17:58:16,7,8,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,7773ffa6a0b82166d5919214e414c881
2026-05-08 17:58:16,7,6,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,7b222d30ff291b193e6c018ed8220770
2026-05-08 17:58:16,7,5,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,efc487566a5667ef967f2e50d0090088
2026-05-08 17:58:16,7,26,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e869780a98f45f42f6c7073b364a728a
2026-05-08 17:58:16,7,27,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,f3563e9faf1010b9610b7e5afe4fc233
2026-05-08 17:58:16,7,1,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e37adb8d62c85bdbff2ca7be2b459f6d
2026-05-08 17:58:16,7,21,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,cdd9f66c42e6830beb409f3ec8cbc193
2026-05-08 17:58:16,7,19,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,754e91221a3cdbdbe5417f4054e43b04
2026-05-08 17:58:19,8,7,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,9c1e4d9d5ccfc00ab8eb009ccbf192d5
2026-05-08 17:58:19,8,8,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,f1111f21f0b6910b37d9adf2a24154fd
2026-05-08 17:58:19,8,22,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,daff6028fa6468bfe5c2866fefea03c0
2026-05-08 17:58:19,8,5,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,a27d48ddbc96006cd88977e4d39ac6c9
2026-05-08 17:58:19,8,21,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,3608c9d68a0dc4dab5ca503bde3db628
2026-05-08 17:58:19,8,26,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,95dc2344d38023054971c7e3f8c8c7ad
2026-05-08 17:58:19,8,16,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,a40395fc9feec43301c1ed40abe3ceb6
2026-05-08 17:58:19,8,14,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e2d256a66f64bbecb1a5a03978dfd666
2026-05-08 17:58:19,8,15,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,d56b7a16eb181d7070c6a4c4f953b9c7
2026-05-08 17:58:19,8,30,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,2f87732ddfd1df9964132692eee6acdf
2026-05-08 17:58:19,8,25,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,f5cc299cb4da958c283dcb4c2ce58af0
2026-05-08 17:58:19,8,1,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,2eccac0e7812ecb8bf9551cf4225191e
2026-05-08 17:58:19,8,3,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,bdf5fc5dfb35c4c9170774bbbb402f02
2026-05-08 17:58:19,8,19,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,1743176a5331f36521b7f7868443ad0b
2026-05-08 17:58:19,8,11,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,f8d7a04443ed5a5904db3de90a7efc17
2026-05-08 17:58:19,8,29,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,0f5f5a5af5fb571e659f8b4adc519197
2026-05-08 17:58:19,8,27,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,7c84a69a1f8dc720ca2581b842ccb9d7
2026-05-08 17:58:22,9,6,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,5f4a59b68509a31b355b8fc362664a7c
2026-05-08 17:58:22,9,16,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,df806bc0ac2931a14946561750a772a6
2026-05-08 17:58:22,9,22,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,a2922120084c2c75c4bd2eaca0a4bdb4
2026-05-08 17:58:22,9,8,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,a0989ccdaada79bb9ca1d12caeff3b81
2026-05-08 17:58:22,9,23,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,d583d384a1755bf25f1ba9dfbcfb5cb1
2026-05-08 17:58:22,9,1,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,da9589ed7132ad954a21c736d49948f4
2026-05-08 17:58:22,9,19,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,ae4dbca87292b9fc3985a481548c6f37
2026-05-08 17:58:22,9,26,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,13bdb49164409a94d2b0e3f1b4068c5a
2026-05-08 17:58:22,9,7,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,3e813a7bec12a3d0ced9dec6d543f09f
2026-05-08 17:58:22,9,15,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,31eb736c1d1b8f4c9fba6861a8f1cb41
2026-05-08 17:58:22,9,5,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,3498fbb7cf92250a8ad8e889371a6694
2026-05-08 17:58:22,9,28,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,d1058c7aa76bdd650c202a67ed172136
2026-05-08 17:58:22,9,3,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,f43c7ce87cb70a08aadf0b75bc86add5
2026-05-08 17:58:22,9,21,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,8002620cb3027cdb106fa35b9fce5bb6
2026-05-08 17:58:22,9,11,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,930c8a3326051096e0e73f5841eac578
2026-05-08 17:58:22,9,27,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,3023b97ba0dbe65c3687c526b870f3ae
2026-05-08 17:58:22,9,14,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,0a65852ac848ce953ac0b0d7c4adb200
2026-05-08 17:58:25,10,29,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,85f8a84944971dca1848bfb76046fd7a
2026-05-08 17:58:25,10,11,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,425a682e9e5b8fcc4e23b092eb33c9ca
2026-05-08 17:58:25,10,7,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,f3d50f2a043856be66579acd8952f078
2026-05-08 17:58:25,10,19,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,85bf91ee19abf09c0f6600697224f0bb
2026-05-08 17:58:25,10,8,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,651b179a14b4e2897ff6aec20ebdd95b
2026-05-08 17:58:25,10,1,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,b47969e4b2c0210d80192291f21c7b23
2026-05-08 17:58:25,10,16,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,a62022f7b29456e1def855dc023e720b
2026-05-08 17:58:25,10,26,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,ebcea351b28284f5cc1fcb957bda2528
2026-05-08 17:58:25,10,14,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,0c3029d1e9596cbee9e0992b12ded11c
2026-05-08 17:58:25,10,25,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e99223828743ca40f67cd9de008e3154
2026-05-08 17:58:25,10,3,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,388c3972a906607d9c8c82b13cb28f30
2026-05-08 17:58:25,10,22,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,fc0fef0962d23c78c112fbaa7f21311e
2026-05-08 17:58:25,10,28,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,c36ccdb54557381818d79b22a92bfda7
2026-05-08 17:58:25,10,6,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,19f2721003d95ff6d07ef14d4f35ced8
2026-05-08 17:58:25,10,27,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,ea28aa1de1e0e355e87c01e8f30d865d
2026-05-08 17:58:25,10,17,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,378e734c4431c076d71e8bb6fe65acdd
2026-05-08 17:58:25,10,15,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,316ff3dd98ec177a347431565d78ce73
2026-05-08 17:58:27,11,5,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,47e9c558b2e324173238a05e71ec014d
2026-05-08 17:58:27,11,30,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,8a6fc33129ba089c0287b7cb014675f3
2026-05-08 17:58:27,11,25,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,0b15df43cae8bc49dd447933785e1c13
2026-05-08 17:58:27,11,29,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,f61b95f43c2d16e456e1a8453670f206
2026-05-08 17:58:27,11,7,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,f712277f3cc466d20d515b2f7484b3c6
2026-05-08 17:58:27,11,26,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,942f39cf13328f17c320a8e17c265e2c
2026-05-08 17:58:27,11,17,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,f78b56b935d647c3727bb10471d139e1
2026-05-08 17:58:27,11,14,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,84e8ece1a4b97fb297dfec494f3f4091
2026-05-08 17:58:27,11,15,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,8517bd80da22fa70427f87c0da5cf123
2026-05-08 17:58:27,11,27,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,b2d45fc6b5ff7958e83d3124abc2090e
2026-05-08 17:58:27,11,28,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e6d21eaa21a01347e4d83eb010221fad
2026-05-08 17:58:27,11,21,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,4b9102b1a23b12a557bb58abb995bd41
2026-05-08 17:58:27,11,11,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,460ce54311607e7c31747de213bd6c6a
2026-05-08 17:58:27,11,6,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,aeebceeb4fd46ef72ee8751238412550
2026-05-08 17:58:27,11,23,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,0e416dbdffce01c323570cb22d6dec2e
2026-05-08 17:58:27,11,8,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,84e24877bdc2c6f1621ea9018b02da7d
2026-05-08 17:58:27,11,3,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,144d241086d470836ccf5a5f75b8b200
2026-05-08 17:58:29,12,16,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,c2aabf080c21f7cb717bf88191a622c0
2026-05-08 17:58:29,12,21,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,349326b36f131b1d967e881bf5463ae4
2026-05-08 17:58:29,12,19,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,196badaca18966af95ece51ea3db015a
2026-05-08 17:58:29,12,23,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,f920775b4bde171938812862cad1a815
2026-05-08 17:58:29,12,26,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,bb4b18260a5ca13af0f7cac947184047
2026-05-08 17:58:29,12,27,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,964009872509ad69172cebaebe7ba5a6
2026-05-08 17:58:29,12,3,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,8642d272b90cf03bd9f2154709aa2365
2026-05-08 17:58:29,12,6,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e074862dcfb0475240968feb959838d0
2026-05-08 17:58:29,12,22,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,5e64526c517236be45f256c0ec7f78c9
2026-05-08 17:58:30,12,25,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e944a13439689b33feacb6239c0545d1
